setup_ko,setup_move,atk_mul,target_ko,turns_after_1_setup
대검귀,칼춤,2,인텔리레온,3
대검귀,칼춤,2,깨비물거미,3
대검귀,칼춤,2,가디안,3
대검귀,칼춤,2,왕구리,3
대검귀,칼춤,2,엘레이드,3
대검귀,칼춤,2,브리무음,3
대검귀,칼춤,2,눈여아,2
대검귀,칼춤,2,어흥염,3
대검귀,칼춤,2,마릴리,4
대검귀,칼춤,2,올리르바,3
대검귀,칼춤,2,스트린더(로우),3
대검귀,칼춤,2,펜드라,3
대검귀,칼춤,2,화염레오,2
대검귀,칼춤,2,윈디(히스이),2
대검귀,칼춤,2,캥카,3
대검귀,칼춤,2,꿈트렁,3
대검귀,칼춤,2,에써르(암컷),2
대검귀,칼춤,2,후딘,2
대검귀,칼춤,2,드래캄,3
마기라스,용의춤,1.5,보만다,3
마기라스,용의춤,1.5,한카리아스,2
마기라스,용의춤,1.5,누리레느,3
마기라스,용의춤,1.5,갑주무사,2
마기라스,용의춤,1.5,하마돈,4
마기라스,용의춤,1.5,루카리오,2
마기라스,용의춤,1.5,드닐레이브,2
마기라스,용의춤,1.5,브리두라스,3
마기라스,용의춤,1.5,타부자고,3
마기라스,용의춤,1.5,따라큐,3
마기라스,용의춤,1.5,고릴타,3
마기라스,용의춤,1.5,킬가르도,3
마기라스,용의춤,1.5,마스카나,2
마기라스,용의춤,1.5,갸라도스,3
마기라스,용의춤,1.5,아머까오,4
마기라스,용의춤,1.5,킬라플로르,2
마기라스,용의춤,1.5,대쓰여너,3
마기라스,용의춤,1.5,리자몽,2
마기라스,용의춤,1.5,포푸니크,2
마기라스,용의춤,1.5,개굴닌자,2
마기라스,용의춤,1.5,에이스번,2
마기라스,용의춤,1.5,알로라 나인테일,2
마기라스,용의춤,1.5,에써르(수컷),2
마기라스,용의춤,1.5,워시로토무,3
마기라스,용의춤,1.5,불카모스,2
마기라스,용의춤,1.5,빠르모트,2
마기라스,용의춤,1.5,라우드본,3
마기라스,용의춤,1.5,삼삼드래,2
마기라스,용의춤,1.5,메타그로스,3
마기라스,용의춤,1.5,망나뇽,2
마기라스,용의춤,1.5,님피아,3
마기라스,용의춤,1.5,히트로토무,2
마기라스,용의춤,1.5,거북왕,3
마기라스,용의춤,1.5,대도각참,2
마기라스,용의춤,1.5,팬텀,2
마기라스,용의춤,1.5,마폭시,2
마기라스,용의춤,1.5,엠페르트,2
마기라스,용의춤,1.5,번치코,2
마기라스,용의춤,1.5,대짱이,3
마기라스,용의춤,1.5,라이츄,2
마기라스,용의춤,1.5,블래키,3
마기라스,용의춤,1.5,다크펫,2
마기라스,용의춤,1.5,더시마사리,3
마기라스,용의춤,1.5,핫삼,3
마기라스,용의춤,1.5,오롱털,3
마기라스,용의춤,1.5,픽시,3
마기라스,용의춤,1.5,카디나르마,2
마기라스,용의춤,1.5,앱솔,2
마기라스,용의춤,1.5,찌리배리,3
마기라스,용의춤,1.5,맘모꾸리,2
마기라스,용의춤,1.5,파라블레이즈,2
마기라스,용의춤,1.5,패리퍼,2
마기라스,용의춤,1.5,찌르호크,3
마기라스,용의춤,1.5,대검귀,2
마기라스,용의춤,1.5,이어롭,2
마기라스,용의춤,1.5,플라엣테,3
마기라스,용의춤,1.5,배바닐라,2
마기라스,용의춤,1.5,드래펄트,3
마기라스,용의춤,1.5,입치트,3
마기라스,용의춤,1.5,메가니움,3
마기라스,용의춤,1.5,메타몽,2
마기라스,용의춤,1.5,이상해꽃,3
마기라스,용의춤,1.5,밀로틱,3
마기라스,용의춤,1.5,스코빌런,2
마기라스,용의춤,1.5,아쿠스타,2
마기라스,용의춤,1.5,몰드류,2
마기라스,용의춤,1.5,조로아크(히스이),2
마기라스,용의춤,1.5,미끄래곤(히스이),2
마기라스,용의춤,1.5,잠만보,3
마기라스,용의춤,1.5,무장조,4
마기라스,용의춤,1.5,클레스퍼트라,2
마기라스,용의춤,1.5,창파나이트,3
마기라스,용의춤,1.5,우츠보트,3
마기라스,용의춤,1.5,가라르야도킹,3
마기라스,용의춤,1.5,깜까미,3
마기라스,용의춤,1.5,엘풍,3
마기라스,용의춤,1.5,저승갓숭,4
마기라스,용의춤,1.5,스트린더(하이),2
마기라스,용의춤,1.5,샤미드,3
마기라스,용의춤,1.5,사마자르,2
마기라스,용의춤,1.5,인텔리레온,3
마기라스,용의춤,1.5,깨비물거미,2
마기라스,용의춤,1.5,가디안,3
마기라스,용의춤,1.5,왕구리,3
마기라스,용의춤,1.5,엘레이드,3
마기라스,용의춤,1.5,브리무음,3
마기라스,용의춤,1.5,눈여아,2
마기라스,용의춤,1.5,어흥염,3
마기라스,용의춤,1.5,마릴리,3
마기라스,용의춤,1.5,올리르바,2
마기라스,용의춤,1.5,스트린더(로우),2
마기라스,용의춤,1.5,펜드라,2
마기라스,용의춤,1.5,화염레오,2
마기라스,용의춤,1.5,윈디(히스이),2
마기라스,용의춤,1.5,캥카,2
마기라스,용의춤,1.5,꿈트렁,3
마기라스,용의춤,1.5,에써르(암컷),2
마기라스,용의춤,1.5,후딘,2
마기라스,용의춤,1.5,드래캄,2
이어롭,칼춤,2,보만다,2
이어롭,칼춤,2,한카리아스,2
이어롭,칼춤,2,누리레느,2
이어롭,칼춤,2,갑주무사,3
이어롭,칼춤,2,하마돈,3
이어롭,칼춤,2,루카리오,2
이어롭,칼춤,2,드닐레이브,3
이어롭,칼춤,2,브리두라스,3
이어롭,칼춤,2,타부자고,6
이어롭,칼춤,2,따라큐,3
이어롭,칼춤,2,고릴타,3
이어롭,칼춤,2,킬가르도,5
이어롭,칼춤,2,마스카나,2
이어롭,칼춤,2,갸라도스,3
이어롭,칼춤,2,아머까오,4
이어롭,칼춤,2,킬라플로르,3
이어롭,칼춤,2,대쓰여너,3
이어롭,칼춤,2,리자몽,3
이어롭,칼춤,2,포푸니크,2
이어롭,칼춤,2,개굴닌자,2
이어롭,칼춤,2,에이스번,2
이어롭,칼춤,2,알로라 나인테일,2
이어롭,칼춤,2,에써르(수컷),2
이어롭,칼춤,2,워시로토무,2
이어롭,칼춤,2,불카모스,3
이어롭,칼춤,2,빠르모트,2
이어롭,칼춤,2,라우드본,7
이어롭,칼춤,2,삼삼드래,2
이어롭,칼춤,2,메타그로스,4
이어롭,칼춤,2,망나뇽,2
이어롭,칼춤,2,님피아,3
이어롭,칼춤,2,히트로토무,2
이어롭,칼춤,2,거북왕,3
이어롭,칼춤,2,대도각참,2
이어롭,칼춤,2,팬텀,3
이어롭,칼춤,2,마폭시,2
이어롭,칼춤,2,엠페르트,2
이어롭,칼춤,2,번치코,2
이어롭,칼춤,2,대짱이,3
이어롭,칼춤,2,라이츄,2
이어롭,칼춤,2,블래키,3
이어롭,칼춤,2,다크펫,3
이어롭,칼춤,2,더시마사리,3
이어롭,칼춤,2,핫삼,4
이어롭,칼춤,2,오롱털,2
이어롭,칼춤,2,픽시,3
이어롭,칼춤,2,카디나르마,3
이어롭,칼춤,2,앱솔,2
이어롭,칼춤,2,찌리배리,3
이어롭,칼춤,2,맘모꾸리,2
이어롭,칼춤,2,파라블레이즈,4
이어롭,칼춤,2,패리퍼,2
이어롭,칼춤,2,찌르호크,3
이어롭,칼춤,2,대검귀,2
이어롭,칼춤,2,마기라스,2
이어롭,칼춤,2,플라엣테,2
이어롭,칼춤,2,배바닐라,2
이어롭,칼춤,2,드래펄트,2
이어롭,칼춤,2,입치트,4
이어롭,칼춤,2,메가니움,3
이어롭,칼춤,2,메타몽,2
이어롭,칼춤,2,이상해꽃,3
이어롭,칼춤,2,밀로틱,3
이어롭,칼춤,2,스코빌런,2
이어롭,칼춤,2,아쿠스타,2
이어롭,칼춤,2,몰드류,2
이어롭,칼춤,2,조로아크(히스이),3
이어롭,칼춤,2,미끄래곤(히스이),2
이어롭,칼춤,2,잠만보,3
이어롭,칼춤,2,무장조,4
이어롭,칼춤,2,클레스퍼트라,2
이어롭,칼춤,2,창파나이트,2
이어롭,칼춤,2,우츠보트,2
이어롭,칼춤,2,가라르야도킹,3
이어롭,칼춤,2,깜까미,3
이어롭,칼춤,2,엘풍,2
이어롭,칼춤,2,저승갓숭,4
이어롭,칼춤,2,스트린더(하이),2
이어롭,칼춤,2,샤미드,3
이어롭,칼춤,2,사마자르,3
이어롭,칼춤,2,인텔리레온,2
이어롭,칼춤,2,깨비물거미,3
이어롭,칼춤,2,가디안,2
이어롭,칼춤,2,왕구리,2
이어롭,칼춤,2,엘레이드,2
이어롭,칼춤,2,브리무음,2
이어롭,칼춤,2,눈여아,4
이어롭,칼춤,2,어흥염,3
이어롭,칼춤,2,마릴리,3
이어롭,칼춤,2,올리르바,2
이어롭,칼춤,2,스트린더(로우),2
이어롭,칼춤,2,펜드라,2
이어롭,칼춤,2,화염레오,2
이어롭,칼춤,2,윈디(히스이),2
이어롭,칼춤,2,캥카,2
이어롭,칼춤,2,꿈트렁,3
이어롭,칼춤,2,에써르(암컷),2
이어롭,칼춤,2,후딘,2
이어롭,칼춤,2,드래캄,2
플라엣테,명상,1.5,보만다,2
플라엣테,명상,1.5,한카리아스,2
플라엣테,명상,1.5,누리레느,3
플라엣테,명상,1.5,갑주무사,3
플라엣테,명상,1.5,하마돈,3
플라엣테,명상,1.5,루카리오,2
플라엣테,명상,1.5,드닐레이브,2
플라엣테,명상,1.5,브리두라스,3
플라엣테,명상,1.5,타부자고,5
플라엣테,명상,1.5,따라큐,3
플라엣테,명상,1.5,고릴타,3
플라엣테,명상,1.5,킬가르도,4
플라엣테,명상,1.5,마스카나,2
플라엣테,명상,1.5,갸라도스,3
플라엣테,명상,1.5,아머까오,5
플라엣테,명상,1.5,킬라플로르,3
플라엣테,명상,1.5,대쓰여너,3
플라엣테,명상,1.5,리자몽,4
플라엣테,명상,1.5,포푸니크,2
플라엣테,명상,1.5,개굴닌자,2
플라엣테,명상,1.5,에이스번,4
플라엣테,명상,1.5,알로라 나인테일,3
플라엣테,명상,1.5,에써르(수컷),3
플라엣테,명상,1.5,워시로토무,3
플라엣테,명상,1.5,불카모스,5
플라엣테,명상,1.5,빠르모트,2
플라엣테,명상,1.5,라우드본,5
플라엣테,명상,1.5,삼삼드래,2
플라엣테,명상,1.5,메타그로스,4
플라엣테,명상,1.5,망나뇽,2
플라엣테,명상,1.5,님피아,4
플라엣테,명상,1.5,히트로토무,4
플라엣테,명상,1.5,거북왕,3
플라엣테,명상,1.5,대도각참,3
플라엣테,명상,1.5,팬텀,3
플라엣테,명상,1.5,마폭시,4
플라엣테,명상,1.5,엠페르트,4
플라엣테,명상,1.5,번치코,3
플라엣테,명상,1.5,대짱이,3
플라엣테,명상,1.5,라이츄,3
플라엣테,명상,1.5,블래키,3
플라엣테,명상,1.5,다크펫,2
플라엣테,명상,1.5,더시마사리,4
플라엣테,명상,1.5,핫삼,4
플라엣테,명상,1.5,오롱털,2
플라엣테,명상,1.5,픽시,3
플라엣테,명상,1.5,카디나르마,4
플라엣테,명상,1.5,앱솔,2
플라엣테,명상,1.5,찌리배리,3
플라엣테,명상,1.5,맘모꾸리,3
플라엣테,명상,1.5,파라블레이즈,4
플라엣테,명상,1.5,패리퍼,3
플라엣테,명상,1.5,찌르호크,3
플라엣테,명상,1.5,대검귀,2
플라엣테,명상,1.5,마기라스,2
플라엣테,명상,1.5,이어롭,3
플라엣테,명상,1.5,배바닐라,3
플라엣테,명상,1.5,드래펄트,2
플라엣테,명상,1.5,입치트,3
플라엣테,명상,1.5,메가니움,3
플라엣테,명상,1.5,메타몽,2
플라엣테,명상,1.5,이상해꽃,3
플라엣테,명상,1.5,밀로틱,4
플라엣테,명상,1.5,스코빌런,4
플라엣테,명상,1.5,아쿠스타,3
플라엣테,명상,1.5,몰드류,4
플라엣테,명상,1.5,조로아크(히스이),2
플라엣테,명상,1.5,미끄래곤(히스이),3
플라엣테,명상,1.5,잠만보,4
플라엣테,명상,1.5,무장조,4
플라엣테,명상,1.5,클레스퍼트라,3
플라엣테,명상,1.5,창파나이트,2
플라엣테,명상,1.5,우츠보트,3
플라엣테,명상,1.5,가라르야도킹,5
플라엣테,명상,1.5,깜까미,2
플라엣테,명상,1.5,엘풍,2
플라엣테,명상,1.5,저승갓숭,2
플라엣테,명상,1.5,스트린더(하이),3
플라엣테,명상,1.5,샤미드,4
플라엣테,명상,1.5,사마자르,2
플라엣테,명상,1.5,인텔리레온,2
플라엣테,명상,1.5,깨비물거미,3
플라엣테,명상,1.5,가디안,3
플라엣테,명상,1.5,왕구리,3
플라엣테,명상,1.5,엘레이드,2
플라엣테,명상,1.5,브리무음,3
플라엣테,명상,1.5,눈여아,2
플라엣테,명상,1.5,어흥염,3
플라엣테,명상,1.5,마릴리,3
플라엣테,명상,1.5,올리르바,3
플라엣테,명상,1.5,스트린더(로우),3
플라엣테,명상,1.5,펜드라,3
플라엣테,명상,1.5,화염레오,4
플라엣테,명상,1.5,윈디(히스이),4
플라엣테,명상,1.5,캥카,3
플라엣테,명상,1.5,꿈트렁,3
플라엣테,명상,1.5,에써르(암컷),3
플라엣테,명상,1.5,후딘,3
플라엣테,명상,1.5,드래캄,3
입치트,칼춤,2,보만다,3
입치트,칼춤,2,한카리아스,2
입치트,칼춤,2,누리레느,3
입치트,칼춤,2,갑주무사,3
입치트,칼춤,2,하마돈,4
입치트,칼춤,2,루카리오,3
입치트,칼춤,2,드닐레이브,2
입치트,칼춤,2,브리두라스,3
입치트,칼춤,2,타부자고,4
입치트,칼춤,2,따라큐,2
입치트,칼춤,2,고릴타,3
입치트,칼춤,2,킬가르도,3
입치트,칼춤,2,마스카나,2
입치트,칼춤,2,갸라도스,3
입치트,칼춤,2,아머까오,4
입치트,칼춤,2,킬라플로르,2
입치트,칼춤,2,대쓰여너,3
입치트,칼춤,2,리자몽,3
입치트,칼춤,2,포푸니크,2
입치트,칼춤,2,개굴닌자,2
입치트,칼춤,2,에이스번,4
입치트,칼춤,2,알로라 나인테일,2
입치트,칼춤,2,에써르(수컷),3
입치트,칼춤,2,워시로토무,3
입치트,칼춤,2,불카모스,4
입치트,칼춤,2,빠르모트,2
입치트,칼춤,2,라우드본,4
입치트,칼춤,2,삼삼드래,2
입치트,칼춤,2,메타그로스,3
입치트,칼춤,2,망나뇽,2
입치트,칼춤,2,님피아,3
입치트,칼춤,2,히트로토무,4
입치트,칼춤,2,거북왕,3
입치트,칼춤,2,대도각참,2
입치트,칼춤,2,팬텀,2
입치트,칼춤,2,마폭시,3
입치트,칼춤,2,엠페르트,3
입치트,칼춤,2,번치코,3
입치트,칼춤,2,대짱이,3
입치트,칼춤,2,라이츄,3
입치트,칼춤,2,블래키,3
입치트,칼춤,2,다크펫,3
입치트,칼춤,2,더시마사리,4
입치트,칼춤,2,핫삼,3
입치트,칼춤,2,오롱털,2
입치트,칼춤,2,픽시,3
입치트,칼춤,2,카디나르마,3
입치트,칼춤,2,앱솔,2
입치트,칼춤,2,찌리배리,4
입치트,칼춤,2,맘모꾸리,2
입치트,칼춤,2,파라블레이즈,3
입치트,칼춤,2,패리퍼,2
입치트,칼춤,2,찌르호크,4
입치트,칼춤,2,대검귀,2
입치트,칼춤,2,마기라스,2
입치트,칼춤,2,이어롭,3
입치트,칼춤,2,플라엣테,2
입치트,칼춤,2,배바닐라,2
입치트,칼춤,2,드래펄트,2
입치트,칼춤,2,메가니움,3
입치트,칼춤,2,메타몽,2
입치트,칼춤,2,이상해꽃,3
입치트,칼춤,2,밀로틱,3
입치트,칼춤,2,스코빌런,4
입치트,칼춤,2,아쿠스타,3
입치트,칼춤,2,몰드류,3
입치트,칼춤,2,조로아크(히스이),3
입치트,칼춤,2,미끄래곤(히스이),3
입치트,칼춤,2,잠만보,3
입치트,칼춤,2,무장조,4
입치트,칼춤,2,클레스퍼트라,3
입치트,칼춤,2,창파나이트,2
입치트,칼춤,2,우츠보트,3
입치트,칼춤,2,가라르야도킹,3
입치트,칼춤,2,깜까미,2
입치트,칼춤,2,엘풍,2
입치트,칼춤,2,저승갓숭,2
입치트,칼춤,2,스트린더(하이),3
입치트,칼춤,2,샤미드,3
입치트,칼춤,2,사마자르,2
입치트,칼춤,2,인텔리레온,3
입치트,칼춤,2,깨비물거미,3
입치트,칼춤,2,가디안,2
입치트,칼춤,2,왕구리,3
입치트,칼춤,2,엘레이드,2
입치트,칼춤,2,브리무음,2
입치트,칼춤,2,눈여아,2
입치트,칼춤,2,어흥염,4
입치트,칼춤,2,마릴리,3
입치트,칼춤,2,올리르바,3
입치트,칼춤,2,스트린더(로우),3
입치트,칼춤,2,펜드라,3
입치트,칼춤,2,화염레오,3
입치트,칼춤,2,윈디(히스이),3
입치트,칼춤,2,캥카,3
입치트,칼춤,2,꿈트렁,3
입치트,칼춤,2,에써르(암컷),3
입치트,칼춤,2,후딘,2
입치트,칼춤,2,드래캄,3
몰드류,칼춤,2,보만다,3
몰드류,칼춤,2,한카리아스,3
몰드류,칼춤,2,누리레느,2
몰드류,칼춤,2,갑주무사,3
몰드류,칼춤,2,하마돈,3
몰드류,칼춤,2,루카리오,2
몰드류,칼춤,2,드닐레이브,2
몰드류,칼춤,2,브리두라스,2
몰드류,칼춤,2,타부자고,2
몰드류,칼춤,2,따라큐,2
몰드류,칼춤,2,고릴타,3
몰드류,칼춤,2,킬가르도,2
몰드류,칼춤,2,마스카나,2
몰드류,칼춤,2,갸라도스,3
몰드류,칼춤,2,아머까오,5
몰드류,칼춤,2,킬라플로르,2
몰드류,칼춤,2,대쓰여너,3
몰드류,칼춤,2,리자몽,2
몰드류,칼춤,2,포푸니크,2
몰드류,칼춤,2,개굴닌자,2
몰드류,칼춤,2,에이스번,2
몰드류,칼춤,2,알로라 나인테일,2
몰드류,칼춤,2,에써르(수컷),2
몰드류,칼춤,2,워시로토무,3
몰드류,칼춤,2,불카모스,2
몰드류,칼춤,2,빠르모트,2
몰드류,칼춤,2,라우드본,2
몰드류,칼춤,2,삼삼드래,3
몰드류,칼춤,2,메타그로스,2
몰드류,칼춤,2,망나뇽,3
몰드류,칼춤,2,님피아,2
몰드류,칼춤,2,히트로토무,2
몰드류,칼춤,2,거북왕,3
몰드류,칼춤,2,대도각참,2
몰드류,칼춤,2,팬텀,2
몰드류,칼춤,2,마폭시,2
몰드류,칼춤,2,엠페르트,2
몰드류,칼춤,2,번치코,2
몰드류,칼춤,2,대짱이,3
몰드류,칼춤,2,라이츄,2
몰드류,칼춤,2,블래키,3
몰드류,칼춤,2,다크펫,2
몰드류,칼춤,2,더시마사리,2
몰드류,칼춤,2,핫삼,3
몰드류,칼춤,2,오롱털,2
몰드류,칼춤,2,픽시,2
몰드류,칼춤,2,카디나르마,2
몰드류,칼춤,2,앱솔,2
몰드류,칼춤,2,찌리배리,2
몰드류,칼춤,2,맘모꾸리,2
몰드류,칼춤,2,파라블레이즈,2
몰드류,칼춤,2,패리퍼,3
몰드류,칼춤,2,찌르호크,3
몰드류,칼춤,2,대검귀,3
몰드류,칼춤,2,마기라스,2
몰드류,칼춤,2,이어롭,2
몰드류,칼춤,2,플라엣테,2
몰드류,칼춤,2,배바닐라,2
몰드류,칼춤,2,드래펄트,2
몰드류,칼춤,2,입치트,2
몰드류,칼춤,2,메가니움,3
몰드류,칼춤,2,메타몽,2
몰드류,칼춤,2,이상해꽃,3
몰드류,칼춤,2,밀로틱,3
몰드류,칼춤,2,스코빌런,2
몰드류,칼춤,2,아쿠스타,2
몰드류,칼춤,2,조로아크(히스이),2
몰드류,칼춤,2,미끄래곤(히스이),2
몰드류,칼춤,2,잠만보,3
몰드류,칼춤,2,무장조,5
몰드류,칼춤,2,클레스퍼트라,2
몰드류,칼춤,2,창파나이트,2
몰드류,칼춤,2,우츠보트,3
몰드류,칼춤,2,가라르야도킹,2
몰드류,칼춤,2,깜까미,2
몰드류,칼춤,2,엘풍,2
몰드류,칼춤,2,저승갓숭,3
몰드류,칼춤,2,스트린더(하이),2
몰드류,칼춤,2,샤미드,3
몰드류,칼춤,2,사마자르,2
몰드류,칼춤,2,인텔리레온,2
몰드류,칼춤,2,깨비물거미,2
몰드류,칼춤,2,가디안,2
몰드류,칼춤,2,왕구리,2
몰드류,칼춤,2,엘레이드,2
몰드류,칼춤,2,브리무음,2
몰드류,칼춤,2,눈여아,2
몰드류,칼춤,2,어흥염,2
몰드류,칼춤,2,마릴리,3
몰드류,칼춤,2,올리르바,3
몰드류,칼춤,2,스트린더(로우),2
몰드류,칼춤,2,펜드라,2
몰드류,칼춤,2,화염레오,2
몰드류,칼춤,2,윈디(히스이),2
몰드류,칼춤,2,캥카,3
몰드류,칼춤,2,꿈트렁,3
몰드류,칼춤,2,에써르(암컷),2
몰드류,칼춤,2,후딘,2
몰드류,칼춤,2,드래캄,2
무장조,칼춤,2,보만다,4
무장조,칼춤,2,한카리아스,3
무장조,칼춤,2,누리레느,3
무장조,칼춤,2,갑주무사,3
무장조,칼춤,2,하마돈,4
무장조,칼춤,2,루카리오,2
무장조,칼춤,2,드닐레이브,3
무장조,칼춤,2,브리두라스,3
무장조,칼춤,2,타부자고,4
무장조,칼춤,2,따라큐,2
무장조,칼춤,2,고릴타,2
무장조,칼춤,2,킬가르도,4
무장조,칼춤,2,마스카나,2
무장조,칼춤,2,갸라도스,4
무장조,칼춤,2,아머까오,6
무장조,칼춤,2,킬라플로르,2
무장조,칼춤,2,대쓰여너,3
무장조,칼춤,2,리자몽,3
무장조,칼춤,2,포푸니크,2
무장조,칼춤,2,개굴닌자,2
무장조,칼춤,2,에이스번,3
무장조,칼춤,2,알로라 나인테일,2
무장조,칼춤,2,에써르(수컷),3
무장조,칼춤,2,워시로토무,4
무장조,칼춤,2,불카모스,2
무장조,칼춤,2,빠르모트,3
무장조,칼춤,2,라우드본,4
무장조,칼춤,2,삼삼드래,3
무장조,칼춤,2,메타그로스,4
무장조,칼춤,2,망나뇽,4
무장조,칼춤,2,님피아,3
무장조,칼춤,2,히트로토무,4
무장조,칼춤,2,거북왕,3
무장조,칼춤,2,대도각참,2
무장조,칼춤,2,팬텀,3
무장조,칼춤,2,마폭시,3
무장조,칼춤,2,엠페르트,3
무장조,칼춤,2,번치코,2
무장조,칼춤,2,대짱이,3
무장조,칼춤,2,라이츄,3
무장조,칼춤,2,블래키,4
무장조,칼춤,2,다크펫,3
무장조,칼춤,2,더시마사리,4
무장조,칼춤,2,핫삼,3
무장조,칼춤,2,오롱털,3
무장조,칼춤,2,픽시,3
무장조,칼춤,2,카디나르마,3
무장조,칼춤,2,앱솔,2
무장조,칼춤,2,찌리배리,4
무장조,칼춤,2,맘모꾸리,3
무장조,칼춤,2,파라블레이즈,3
무장조,칼춤,2,패리퍼,3
무장조,칼춤,2,찌르호크,4
무장조,칼춤,2,대검귀,3
무장조,칼춤,2,마기라스,2
무장조,칼춤,2,이어롭,3
무장조,칼춤,2,플라엣테,3
무장조,칼춤,2,배바닐라,3
무장조,칼춤,2,드래펄트,3
무장조,칼춤,2,입치트,4
무장조,칼춤,2,메가니움,3
무장조,칼춤,2,메타몽,2
무장조,칼춤,2,이상해꽃,2
무장조,칼춤,2,밀로틱,4
무장조,칼춤,2,스코빌런,2
무장조,칼춤,2,아쿠스타,3
무장조,칼춤,2,몰드류,3
무장조,칼춤,2,조로아크(히스이),3
무장조,칼춤,2,미끄래곤(히스이),3
무장조,칼춤,2,잠만보,3
무장조,칼춤,2,클레스퍼트라,3
무장조,칼춤,2,창파나이트,2
무장조,칼춤,2,우츠보트,2
무장조,칼춤,2,가라르야도킹,4
무장조,칼춤,2,깜까미,3
무장조,칼춤,2,엘풍,2
무장조,칼춤,2,저승갓숭,2
무장조,칼춤,2,스트린더(하이),2
무장조,칼춤,2,샤미드,4
무장조,칼춤,2,사마자르,3
무장조,칼춤,2,인텔리레온,3
무장조,칼춤,2,깨비물거미,2
무장조,칼춤,2,가디안,2
무장조,칼춤,2,왕구리,3
무장조,칼춤,2,엘레이드,2
무장조,칼춤,2,브리무음,3
무장조,칼춤,2,눈여아,2
무장조,칼춤,2,어흥염,3
무장조,칼춤,2,마릴리,3
무장조,칼춤,2,올리르바,2
무장조,칼춤,2,스트린더(로우),2
무장조,칼춤,2,펜드라,2
무장조,칼춤,2,화염레오,3
무장조,칼춤,2,윈디(히스이),2
무장조,칼춤,2,캥카,3
무장조,칼춤,2,꿈트렁,3
무장조,칼춤,2,에써르(암컷),3
무장조,칼춤,2,후딘,2
무장조,칼춤,2,드래캄,3
클레스퍼트라,명상,1.5,보만다,4
클레스퍼트라,명상,1.5,한카리아스,3
클레스퍼트라,명상,1.5,누리레느,3
클레스퍼트라,명상,1.5,갑주무사,4
클레스퍼트라,명상,1.5,하마돈,3
클레스퍼트라,명상,1.5,루카리오,3
클레스퍼트라,명상,1.5,드닐레이브,3
클레스퍼트라,명상,1.5,브리두라스,4
클레스퍼트라,명상,1.5,타부자고,4
클레스퍼트라,명상,1.5,따라큐,3
클레스퍼트라,명상,1.5,고릴타,3
클레스퍼트라,명상,1.5,킬가르도,3
클레스퍼트라,명상,1.5,마스카나,3
클레스퍼트라,명상,1.5,갸라도스,4
클레스퍼트라,명상,1.5,아머까오,6
클레스퍼트라,명상,1.5,킬라플로르,3
클레스퍼트라,명상,1.5,대쓰여너,3
클레스퍼트라,명상,1.5,리자몽,4
클레스퍼트라,명상,1.5,포푸니크,2
클레스퍼트라,명상,1.5,개굴닌자,3
클레스퍼트라,명상,1.5,에이스번,3
클레스퍼트라,명상,1.5,알로라 나인테일,4
클레스퍼트라,명상,1.5,에써르(수컷),4
클레스퍼트라,명상,1.5,워시로토무,3
클레스퍼트라,명상,1.5,불카모스,4
클레스퍼트라,명상,1.5,빠르모트,2
클레스퍼트라,명상,1.5,라우드본,4
클레스퍼트라,명상,1.5,삼삼드래,2
클레스퍼트라,명상,1.5,메타그로스,3
클레스퍼트라,명상,1.5,망나뇽,4
클레스퍼트라,명상,1.5,님피아,5
클레스퍼트라,명상,1.5,히트로토무,3
클레스퍼트라,명상,1.5,거북왕,3
클레스퍼트라,명상,1.5,대도각참,5
클레스퍼트라,명상,1.5,팬텀,2
클레스퍼트라,명상,1.5,마폭시,3
클레스퍼트라,명상,1.5,엠페르트,5
클레스퍼트라,명상,1.5,번치코,2
클레스퍼트라,명상,1.5,대짱이,2
클레스퍼트라,명상,1.5,라이츄,3
클레스퍼트라,명상,1.5,블래키,4
클레스퍼트라,명상,1.5,다크펫,3
클레스퍼트라,명상,1.5,더시마사리,3
클레스퍼트라,명상,1.5,핫삼,5
클레스퍼트라,명상,1.5,오롱털,3
클레스퍼트라,명상,1.5,픽시,5
클레스퍼트라,명상,1.5,카디나르마,3
클레스퍼트라,명상,1.5,앱솔,3
클레스퍼트라,명상,1.5,찌리배리,5
클레스퍼트라,명상,1.5,맘모꾸리,3
클레스퍼트라,명상,1.5,파라블레이즈,3
클레스퍼트라,명상,1.5,패리퍼,3
클레스퍼트라,명상,1.5,찌르호크,4
클레스퍼트라,명상,1.5,대검귀,3
클레스퍼트라,명상,1.5,마기라스,3
클레스퍼트라,명상,1.5,이어롭,4
클레스퍼트라,명상,1.5,플라엣테,5
클레스퍼트라,명상,1.5,배바닐라,4
클레스퍼트라,명상,1.5,드래펄트,3
클레스퍼트라,명상,1.5,입치트,4
클레스퍼트라,명상,1.5,메가니움,4
클레스퍼트라,명상,1.5,메타몽,3
클레스퍼트라,명상,1.5,이상해꽃,3
클레스퍼트라,명상,1.5,밀로틱,4
클레스퍼트라,명상,1.5,스코빌런,3
클레스퍼트라,명상,1.5,아쿠스타,3
클레스퍼트라,명상,1.5,몰드류,4
클레스퍼트라,명상,1.5,조로아크(히스이),3
클레스퍼트라,명상,1.5,미끄래곤(히스이),6
클레스퍼트라,명상,1.5,잠만보,5
클레스퍼트라,명상,1.5,무장조,5
클레스퍼트라,명상,1.5,창파나이트,2
클레스퍼트라,명상,1.5,우츠보트,3
